	Abaza	Abkhazian	Achi', Rabinal	Acoli	Adyghe; Adygei	African languages, other	Afrikaans	Aguaruna	Ahom	Ahtena	Ainu	Ajië	Akan	Akan-Ashante	Akan-Fante	Akkadian	Albanian	Algonquin	Alsacien	Altai, Southern	Amharic	Anglo-Norman	Anindilyakawa	Anmatyerre	Apache, Mescalero-Chiricahua	Apache, Western	Arabic	Arabic, Chadian Spoken	arabic, dialects of	Arabic, Moroccan spoken	Aragonese	Aramaic	Arapaho	Arawak	Arikapú	Arikara	Armenian	Armenian, Middle (ca. 1100-1500)	Armenian, Old	Arrarnta, Western	Aruá	Asháninka	Ashéninka Pajonal	Assamese	Asturian; Bable	Athabascan languages, other	Atikamekw	Aukan	Australian languages, other	Avaric	Avestan	Awadhi	Aymara	Azerbaijani	Azhe	Baka (Cameroon)	Baluchi	Bambara	Bandjalang	Baniwa	Bantu languages, other	Baoulé	Basa (Cameroon)	Bashkir	Basque	Bavarian	Bavarian, dialects of	Beembe	Belarusian	Belize Kriol English	Belorusian, Old	Bengali	Bengali, Old	Bété, Daola	Bété, Gagnoa	Bété, Guiberoua	Bhojpuri	Bislama	Blackfoot	Bohairic, dialect of Coptic	Bosnian	Brahui	Braj	Breton	Brussels	Budik	Buduma	Buginese	Bulgarian	Bulu	Burarra	Buriat	Burmese	Burushaski	Cahuilla	Cakchiquel, Central	Caló	Canela	Capanahua	Caquinte	Carib	Cashinahua	Catalan	Catalan, Balear	Catalan, Old	Catalan, Valencian	Catawba	Cebuano	Central American Indian Languages (Other)	Cerma	Chagatai	Chavacano	Chechen	Cherokee	Cheyenne	Chin, Falam	Chinantec, Ozumacin	Chinese	Chinese, Old	Chipewyan	Chippewa	Chokwe	Chukot	Chumash	Chumburung	Church Slavic, Old	Chuvash	Cochimi	Comanche	Comorian	Comorian, dialects of	Comorian, Ngazidja	Coptic	Coquille	Cornish	Corsican	Cree	Cree, Swampy	Crimean Tatar; Crimean Turkish	Croatian	Croatian, dialects of	Crow	Culina	Cuvok	CZE	Czech	Czech, dialects of	Czech, Old	Dagaare, Southern	Dagbani	Dakota	Danish	Dargwa	Dargwa, dialects of	Dehu	Delaware	Delaware, Pidgin	Delo	Desano	Digaro-Mishimi	Ditammari	Divehi; Maldivian	Djeebbana	Dogon, Toro So	Dogri	Dogrib	Dolgan	Duala	Dungan	Dutch	Dutch, Middle (ca.1050-1350)	Dutch, Old	Dzongkha	Eblaite; Eblan	Egyptian (Ancient)	Eipomek	Emerillon	Enets, Forest	Enets, Tundra	English	English, dialects of	English, Middle (1100-1500)	English, Old (ca.450-1100)	Erzya	Esperanto	Estonian	Etruscan	Even	Evenki	Ewe	Ewondo	Fang (Cameroon)	Fang (Equatorial Guinea)	Farefare	Faroese	Farsi, Eastern; Dari	Farsi, Western; Persian	Fijian	Filipino; Pilipino	Finnish	Fon	Franco-Provençal	French	French, dialects of	French, Middle (1400-1600)	French, Old (842-ca.1400)	Frisian, Eastern	Frisian, Northern	Frisian, Old	Frisian, Western	Friulian	Fulah	Fulfulde, Adamawa	Fulfulde, Maasina	Fwâi	Gaelic (Scots)	Gagauz	Gallegan	Gallo	Ganda	Garifuna	Gascon	Geez	Georgian	Georgian, Old	German	German, dialects of	German, Middle High (ca.1050-1500)	German, Middle Low (ca.1100-1600)	German, Old High (ca.750-1050)	German, Pennsylvania	Geviya	Gilyak	Gitonga	Gothic	Gourmanchéma	Greek, Ancient (to 1453)	Greek, Modern (1453-)	Gros Ventre	Guadelupean and Martiniquan Creole French	Guaraní	Gude	Guianese Creole French	Gujarati	Gujarati, Old	Gun	Gunwinggu	Gurani, Old	Gwich´in	Haida	Haitian; Haitian Creole French	Halbi	Halkomelem	Hanga	Harsusi	Hausa	Havasupai-Walapai-Yavapai, dialects of	Hawaiian	Hebrew	Herero	Hidatsa	Hiligaynon	Hindi	Hindustani, Caribbean	Hittite	Hmong	Hopi	Huichol	Hunde	Hungarian	Iaai	Iban	Icelandic	Icelandic, Old	Igbo	Ijo Southeast, dialects of	Ilocano	Indonesian	Ingush	Inuktitut	Inuktitut, dialects of	Inupiaq	Iraqw	Irish	Irish, Middle (900-1200)	Irish, Old (to 900)	Italian	Italian, dialects of	Italian, Old	Itelmen	Ivatan	Izon	Jabutí	Jacalteco, Western	Jamaican Creole English	Japanese	Japanese, Old	Jarai	Javanese	Javanese, Caribbean	Jola-Fonyi	Judeo-Arabic	Judeo-Persian	Jula	Kaba	Kabardian	Kabardian-Cherkess	Kabiyé	Kabuverdianu	Kabyle	Kadiwéu	Kala Lagaw Ya	Kalaallisut	Kalenjin	Kalmyk; Oirat	Kamba	Kangri	Kanjobal, Eastern	Kanjobal, Western	Kannada	Karachay-Balkar	Kara-Kalpak	Karelian	Karen, S'gaw	Karok	Kasem	Kashmiri	Kashubian	Kawi	Kaytetye	Kazakh	Keres, Western	Khakas	Khakas, dialects of	Khanty	Khasi	Khmer	Khotanese	Kikuyu	Kilivila	Kiowa	Kirghiz	Kiribati	Kitja	Kituba	Klamath-Modoc	Klingon; Ingan-Hol	Koalib	Komi-Permyak	Komi-Zyrian	Kongo	Konkani	Konkani, Goanese	Koonzime	Korean	Koryak	Koyukon	Krahô	Krio	Kriol	Kumauni	Kumbainggar	Kumiai	Kumyk	Kuna, San Blas	Kurdish	Kurumba, Alu	Kutenai	Kuvi	Kven	Kwakiutl	Kxoe	Laari	Lacandon	Ladino	Lahu	Lak	Lakota	Lamba	Lamnso'	Lao	Lari	Latin	Latvian	Lele (Papua New Guinea)	Lesing-Gelimi	Letzeburgesch	Lezghian	Lillooet	Limousin	Lingala	Lisu	Lithuanian	Liv	Lombard, dialects of	Luba-Lulua	Luiseño	Lushootseed	Macanese	Macedonian	Machiguenga	Mahican	Maithili	Makuráp	Malaccan Creole Portugese	Malagasy	Malagasy, Masikoro	Malay	Malayalam	Malecite-Passamaquoddy	Mali	Malo	Maltese	Mambila, Cameroon	Manchu	Mandan	Mandingo	Mandinka	Mangarayi	Maninka, Konyanka	Maninkakan, Eastern	Maninkakan, Western	Mansi	Manx	Maori	Mapudungun	Marathi	Margu	Mari (Russia)	Mari, Western	Matengo	Maya, Chan Santa Cruz	Maya, Yucatán	Maya, Yucatan, dialects of	Mazatec, Huautla	Mbato	Mbuko	Mehri	Meitei	Melpa	Menominee	Merey	Meskwaki	Miao, Chuanqiandian Cluster	Michif	Micmac	Minoan	Miwok, Lake	Mixe, Tlahuitoltepec	Mixtec, Magdalena Peñasco	Mizo	Mofu-Gudur	Mohave	Mohawk	Moksha	Moldavian	Mon	Mongo	Mongo, dialects of	Mongolian, Classical	Mongolian, Halh	Mongolian, Peripheral	Montagnais	Moré; Mossi	Morisyen	Moro	Mukulu	Multiple languages	Mundang	Mundari	Nahuatl, Central Puebla	Nahuatl, Classical	Nahuatl, Coatepec	Nahuatl, Highland Puebla	Nahuatl, Temascaltepec	Nali	Nanai	Naskapi	Natchez	Navajo	Ndebele, North	Ndonga	Neapolitan	Nemi	Nenets	Nengone	Nepali	Newari	Nez Perce	Ngaanyatjarra	Ngaju	Ngalkbun	Ngambay	Ngambay, dialects of	Nganasan	Niger-Congo, other languages	Niuean	Nogai	Nootka	Norman	Norse, Old	North American Indian Languages, other	Norwegian	Norwegian, Bokmål	Norwegian, Nynorsk	Not Supplied	Nubian languages, other	Nubian, Old	Nuer	Nunggubuyu	Nyanga	Nyangumarta	Nyanja; Chichewa	Nyunga	Occitan (post 1500); Provençal	Ojibwa	Okanagan	Omaha-Ponca	Oneida	Oriya	Orokaiva	Oromo	Oromo, Borana-Arsi-Guji	Oroqen	Osage	Ossetian; Ossetic	Pahlavi	Paicî	Paiute, Northern	Palawano, Brooke's Point	Pali	Pampanga	Pangasinan	Panjabi	Papiamento	Pashayi, Northeast	Pashayi, Northwest	Pashayi, Southeast	Pashayi, Southwest	Pawnee	Persian, Old	Persian, Old (ca.600-400 B.C.)	Picard	Picard, dialects of	Pidgin, Nigerian	Pije	Pima Bajo	Pintupi-Luritja	Pitjantjatjara	Plautdietsch	Polish	Populca, Texistepec	Portugese, Old	Portuguese	Prakrit	Provençal, dialects of	Provençal, Old (to 1500)	Prussian	Pulaar	Pular	Pushto	Quechan	Quechua	Quechua, Ambo-Pasco	Quechua, Cusco	Quechua, North Bolivian	Quechua, South Bolivian	Quiche	Quiché, Central	Raeto-Romance	Raeto-Romance, dialects of	Rajasthani	Rarotongan	Réunion Creole French	ROM	Romani, Balkan	Romani, Baltic	Romani, Carpathian	Romani, Kalo Finnish	Romani, Sinte	Romani, Vlax	Romani, Vlax, dialects of	Romanian	Romanian, Macedo	Romanian, Old	Rundi	Russian	Russian, Old	Rwanda	Saami, Inari	Saami, Kildin	Saami, Lule	Saami, Northern	Saami, Skolt	Saami, Ter	Saint Lucian and Trinidadian Creole French	Salinan	Salish, Southern Puget Sound	Samo, Southern	Samoan	Sangil	Sango	Sanskrit	Santali	Sara	Saramaccan	Saraveca	Sardinian	Sarsi	Saxon, Old	Schwyzerdütsch	Scots	Scots, Middle (to 1700)	Sea Island Creole English	Selkup	Seneca	Senoufo, Cebaara	Seraiki	Serbian	Serbo-Croatian (to 1992)	Seselwa Creole French	Shan	Sharanahua	Shina	Shona	Shor	Shoshoni	Sicilian	Sindhi	Sinhala	Skagit	Slovak	Slovenian	Slovenian, dialects of	Sogdian	Somali	Songhai, Koyraboro Senni	Songhay, Humburi Senni	Songhay, Koyra Chiini	Soninke	Sorbian, Lower and Upper	Sotho, Southern	South American Indian Languages, other	Spanish	Spanish, dialects of	Spanish, Old	Squamish	Sranan	Sumerian	Sumo-Mayangna	Suruí	Swabian	Swahili	Swati	Swedish	Swedish, Old	Syriac	Tabassaran	Tagalog	Tahitian	Tajik	Tamajeq, Tayarat	Tamashek	Tamazight, Central Atlas	Tamil	Tamil, Old	Tanacross	Tanana, Lower	Tanana, Upper	Tangale	Tangut	Tarifit	Tat, Muslim	Tatar	Tausug	Teanu	Tektiteco	Telugu	Tembo	Tetum	Tewa	Thai	Thayore	Tibetan, central	Ticuna	Tigrinya	Timne	Tiwa, Northen	Tlingit	Toaripi	Tok Pisin	Tokelauan	Tongan (Tonga Islands)	Toraja-Sa'dan	Torres Strait Creole	Trió	Tswa	Tucuya	Tulu	Tuparí	Tupí	Turkana	Turkish	Turkish, Old	Turkish, Ottoman (1500-1928)	Turkmen	Tuvinian	Tzotzil	Ubykh	Udi, dialects of	Udihe	Udmurt	Ugaritic	Uighur	Uighur, dialects of	Ukrainian	Ukrainian, Old	Ulch	Unami	Urdu	Uzbek	Uzbek, Old	Venetian	Veps	Vietnamese	Vlaams	Vlaams, dialects of	Wallisian	Walloon	Walmajarri	Wangganguru	Wapishana	Warlpiri	Wayampi	Wayana	Wayuu	Welsh	Welsh, Middle	Wichita	Wintu	Wolof	Worora	Wyandot	Xârâcùù	Xhosa	Yakut	Yalarnnga	Yaminahua	Yana	Yankunytjatjara	Yanyuwa	Yaqui	Yiddish	Yine	Yoruba	Yuchi	Yukaghir, Northen	Yuki	Yupik, Central	Yupik, Siberian	Zapotec	Zarma	Zulgo-Gemzek	Zulu	Zuni
2000		2		1			13			1						5	32		2		1			1			305					10					19							6	15								2	9				2							73				13			124									15		1	10					46				1										378	3		22				1	1							301								2						1	14		1	3	30			126						231					6	835																		791	5				3					48638		5	9		4	120									2		104		8	312			7947	4	10	36				4						7		67					1	7		7727		9									674	208		4	2			11						1						1		1	405				65							126			54	2				6		4				9	2	1	2732									805							1										3							27							1				2											1												1	71											4															1		696	6									33							36								2	15				1				1								1		34																													96												143				1	1		1								1			1	6														10		548		1	32	1			1					39	1			1	24							1			1	17			18	1							1	5								426			637	2		6						1			1		1		1		1		3		2				1			99				1264	1	1											3			160											1					244	4									1			73	59			1					2	1		2175					2				2		1398		7						1	3	20													13				6		71	1	2						8	7										119											1		13	1			67	1				25				1								106				2	3											42												
2001						2	4									11	32			1	4	1					354					13					6							8	2									1				1							79			1	16			106									12			12			2		29				3										434	2		27												398								1							5		1	2	3			170						272						784											1							801	3	1			16					54985	1	11	7		3	148			1						5	1	113		8	334			8470	4	12	30				8				1		6	1	109					2	6		9066		14		1							595	364		3				9		1					1		2			1		1	406				58		1		1			169			60	2	1			9		4				6	1	1	2884							1	1	1132						1								3			2							21											2						4					4	1												83											8							1								1		784	17									62	1						27			2			3		2	15																		15										1																			111					3				1			166				1								1			1				2	2									2				8		622	1	1	20	1								23	1				17											18			17																	587			772	1		5						2		1			2		5		1	4			2		1		1	3	1	154	1			1221													5			151	1							3	1							187	1									3	5		148	98											2575		1			7				5		1627		11					1	1	2	27									1				17				16		66							1	4											73		1								1	1		31				48					20	1											66															1	45		1		1							1	
2002	1	1			1	1	20									3	29	1			1	2					371					16			1		13			1	1			10	4													1							52			2	14			81									18			3					40		2		2										507	1		25							2					441								8							12				2			161						425						852										1								814	7				11					56365		11	8			216	2	1		1		1			2	2	135		8	321			8640	5	12	25				8	2	1				4		109					2	4		8865		9									647	349		3				11															380				48							181			88	3				11		1				3			2949	1					1			1784			2					1						3			4							12							1				3									1		1										2			197											4																	802	8								1	90							76				1		1		1	10																1		11		1										1							1										156					1	1		1				246				2											1														4				11		640		1	15					1				15	1				11											21		1	8																	442			541	1		1				1		1					2		4		1		1		4		2			1		103	1		1	1502	2					1							5			119	1							1	1							253						1					1		126	81								2		1	2618				1	3				2		1672		12				1		1	2	17					1								16				13		77																1			101			2			1					1		17				26	1		1		27				1	1							43																41		1									1	
2003			2				11									6	35				3	1					495					21					18							9	5			1		1				2											69				7			110									15			7					76				2										534			5					1							546		7						4							8			1	5			75		1				577						844									1			1						791	2				5					60724		9	5		5	300				2					6	1	119		11	329			9201	1	14	54				13	4				2	2	1	95					2	9		9290		19									626	409		2				12				1				1						2	366				56	1						237			76					12		2				2			3215	1								2363											1	1		4			6							10										1	7					2	4					5									1				407	1									1	5												1			2		713	17						1	1		55							36			2			3		2	18			1	1				1								2		18																													169					1			1	1		1	299															1	2			1														10		690	5	3	26									21					16							3	1			14			12	1										1	2					532			617	1		6				2							4		2	1	3	5	3				3					81				1910	4					3										157					2			2	2							365													150	86			1					1	1		3054					2				3		1721		11			6			1	5	23							1						4				13		83									2										98			4						1	2	6		25				42	1		1		16												130						1										46		1										
2004					4	1	13					1				13	28				4		1			1	940	3			1	21					32	1	1					10	8					1	2	1		10										7	58	2			11			137									12			6					67	1			2										511				1						1	1				754	1							7	9						14	1	1	7				214						667						925																		819	6				21					69828		7	5	3	4	385			1	2			1		4	2	120		1	328			9815	1	11	42			1	6		1				1		89		1			3	6		9920		15									640	450		2			1	8						1	3		1		1			3	399				61			1				217			87					16				1		8	1	1	3426	2								2683										1				1			7							14	2		1								5				2						1	23							1	1					466	1			1							10					1		1					1					799	19									65					1		48								6	14	1	1		2				1						1		3		19		2	1					1	1			1		1		1		1	1		1							2	40				1	10			1	1			245				2						1		1	1				2		1				1		1								7	2	779	21	3	152	1								22	1	1		1	7						1	7				20			12	1							4								1	606			534	1		5	1			5	1	1							7				1		4					1		163	2		1	2059	8	1				2			1	1		1				143					2			1	1				1			400		1								1	1		174	86			1					3			3013			1	1	10				3		1741		12				1			2	23									1				14			1	7		91					1										1				145		3	3	2					6		1		32				53	3		1		23					1					1		70	1			2		1			5			1				46		5	1						1			
2005					5		12									9	37				1	2					557					13					43								6				1	2	1			3			1	1			1	1	1	7	77				25			86									32			11	1		11		74	1		2	2				1						537										2					673	2				1	1		7	4						21			4				282				1		653	1	1				1330																1		898	1				10					70182		8	4	2	15	409									3	3	162			362	1		10170	1	9	34				9		2				3		107						9		10176		14									628	422		3				2			1				3								438				51							258			87	1	1			10		1				8	1		3643									3318	1		1			1							2	5			11		3					13											4				1		3					1							2	4	1				871											9									1		1						719	19					1				73							41								5	18				2										1		3		18		1				1				4		1			1				1						1				204					8	2						222				3								1					2													1	1		10		784	87	13	5									21	1				1						2		1			21			5	2			3													670			604			2				1		2					3		3	1			4			1	1					171				2453	7				1	3										162									5							470											2		213	92											2857	1				5				2		1721		11				1		2		17		1							7				7	5			17		90																			172	1	3		1					3		3		37	1			35	4				25	1											32	1						2		1	1						54		2								1	1	
2006					3		15									3	49				2	1					504	2				7					46							1	2	1				3	1			4	2				1					3	32				31	1		47									15			6					102			5	2			1							219								2		1					739					1			12							15		1		1			245						728					1	963																1		821	9				6					66751		5	10	3	2	422		1	1		1				3		121	1	7	396			8698	4	14	42				10						1	2	55		1				7		9471		14	1								626	331		4	1		2	1							3							4	402			2	44		1	2				266			120					7		1				7		1	3178									3256						1		2						2			16		2					4	1		2			1					7		1		2		3		1			1								4	2				865											2	1								3								696	23		1							51		1					65									2					1	1		1						1		4		5	1	3	2									1																3	198				1	7	1						81				1												1	1											2		1		1	8		672	99	4									1	17					1				1		1					17			2		1	1	1	1												576			549	1		3				2							1		2		1		5		4		2		1			174	1			2044	7			1	1	13										112					1			1	3							583							1						199	104								2			2535					4			1	1		1829		15			1			1	1	6					1				9				3	7			9		103								4										1	174		3	1	1					7	1	1		59				36	6		1	2	25	1	1										32	1					2			6					1		46												
2007	1	1	1		3		22									8	77				2						587			1	4	10					44		1						3	1				3			1	7				1					1	3	73				26	1		38									10		1	1	1				104			1	5								1		609		3	3							3					636								5	1						11			3	2			243						676					1	937														1				850					8			1		66480		8	9		4	419			1				1		5		106		6	498			9501	1	9	32				1						4		139	1		1		3	9		9800		8									782	300		3				2						2	1								417				35							244			111		2			13		3		2		4	1		3672		1							2646													1	1			11								2										2						5		1			2						1	1	5					573											4				1					1					2	3		704	37							1		60							66					1	3	1	1	4						1											1	5		1				2										1	1											2	240					4	4			1			16				3								1							1									4				1	7		686	157	8										13	1										1	1				14			4								1									640			582	1		4				1							4		5				5		2		3					176				1840	2				1	6							3			102							2	2	1							642		2									3		165	97			3					2	1		3044					5				1		2019		15			1	2		1		9									7				5				7		75																			222		1	3	1					3		1		54				13	1				36	1											41								1	4							51		1				2	1					
2008							42									7	28				1						403					10					23		2						6									7				1			1				71				25			26									10			1	3				60														455										1					382								3							3			5	3			367						682						632																		646					4					47163		10	6	2	2	346									8		89		8	442			6563		9	20				2		1				3	1	120					2	4		6892		5									459	145			1			2															335				16							217	1		122	1				4						8	1	1	2921	1							1	1565														2			5							1								2			2						2					1							1	3	1				259											5									2	2				3			552	42			1				2		31							46								1	2				5				1						1			2	1		3																1											226					4							2	1			2															3														9		677	189	12										10	2				1							1				25			3								1	1								433			443			3											5		1						2							112				1530	3				1	2										73								1								648	1				1					1		1	118	106								3			2548		1			7				4		1629		6		2						5									1				4				5		50																			254			1						4		1		35				20	7				19	2											32				1					1							29											1	
2009							3									4	13										177					11					25																																15			5									15								35														19															106								2							1							490						552						70																		253					2					14883		2	1		1	246										1	37			95			2041			1				1							1							3		2399											154	63						1															118				10							92			34	1				4						1			942									113									1																																																		32											1															1		173	7							1		7							27			1					13																														1																		184																																													3		153																												3																				222			102																5						1							27				638																13								1								496													65	62								3			475					4						280						2				1																			11																			102									6				23				4					3												1																15												
2010																											23																																																																																											1																						1																														1										210																	4						31																							19																																																				3									3									25																																																											31																																																					21																																																																																															2																																																																																																																				1														1											3																																																																												1																																													
2011																											2																																																																																																																													1																												17																							2																							9																																																													3																																																																																																																	1																																																																																																																																																																																																																																																				1											3																																																																																																														
2012																											2																																																																																																																																																																																																							2																																																																																																																																																																														1																																																																																																																																																																																																																																																																																																																																																																													
