	Abaza	Abkhazian	Achi', Rabinal	Acoli	Adyghe; Adygei	African languages, other	Afrikaans	Aguaruna	Ahom	Ahtena	Ainu	Ajië	Akan	Akan-Ashante	Akan-Fante	Akkadian	Albanian	Algonquin	Alsacien	Altai, Southern	Amharic	Anglo-Norman	Anindilyakawa	Anmatyerre	Apache, Mescalero-Chiricahua	Apache, Western	Arabic	Arabic, Chadian Spoken	arabic, dialects of	Arabic, Moroccan spoken	Aragonese	Aramaic	Arapaho	Arawak	Arikapú	Arikara	Armenian	Armenian, Middle (ca. 1100-1500)	Armenian, Old	Arrarnta, Western	Aruá	Asháninka	Ashéninka Pajonal	Assamese	Asturian; Bable	Athabascan languages, other	Atikamekw	Aukan	Australian languages, other	Avaric	Avestan	Awadhi	Aymara	Azerbaijani	Azhe	Baka (Cameroon)	Baluchi	Bambara	Bandjalang	Baniwa	Bantu languages, other	Baoulé	Basa (Cameroon)	Bashkir	Basque	Bavarian	Bavarian, dialects of	Beembe	Belarusian	Belize Kriol English	Belorusian, Old	Bengali	Bengali, Old	Bété, Daola	Bété, Gagnoa	Bété, Guiberoua	Bhojpuri	Bislama	Blackfoot	Bohairic, dialect of Coptic	Bosnian	Brahui	Braj	Breton	Brussels	Budik	Buduma	Buginese	Bulgarian	Bulu	Burarra	Buriat	Burmese	Burushaski	Cahuilla	Cakchiquel, Central	Caló	Canela	Capanahua	Caquinte	Carib	Cashinahua	Catalan	Catalan, Balear	Catalan, Old	Catalan, Valencian	Catawba	Cebuano	Central American Indian Languages (Other)	Cerma	Chagatai	Chavacano	Chechen	Cherokee	Cheyenne	Chin, Falam	Chinantec, Ozumacin	Chinese	Chinese, Old	Chipewyan	Chippewa	Chokwe	Chukot	Chumash	Chumburung	Church Slavic, Old	Chuvash	Cochimi	Comanche	Comorian	Comorian, dialects of	Comorian, Ngazidja	Coptic	Coquille	Cornish	Corsican	Cree	Cree, Swampy	Crimean Tatar; Crimean Turkish	Croatian	Croatian, dialects of	Crow	Culina	Cuvok	CZE	Czech	Czech, dialects of	Czech, Old	Dagaare, Southern	Dagbani	Dakota	Danish	Dargwa	Dargwa, dialects of	Dehu	Delaware	Delaware, Pidgin	Delo	Desano	Digaro-Mishimi	Ditammari	Divehi; Maldivian	Djeebbana	Dogon, Toro So	Dogri	Dogrib	Dolgan	Duala	Dungan	Dutch	Dutch, Middle (ca.1050-1350)	Dutch, Old	Dzongkha	Eblaite; Eblan	Egyptian (Ancient)	Eipomek	Emerillon	Enets, Forest	Enets, Tundra	English	English, dialects of	English, Middle (1100-1500)	English, Old (ca.450-1100)	Erzya	Esperanto	Estonian	Etruscan	Even	Evenki	Ewe	Ewondo	Fang (Cameroon)	Fang (Equatorial Guinea)	Farefare	Faroese	Farsi, Eastern; Dari	Farsi, Western; Persian	Fijian	Filipino; Pilipino	Finnish	Fon	Franco-Provençal	French	French, dialects of	French, Middle (1400-1600)	French, Old (842-ca.1400)	Frisian, Eastern	Frisian, Northern	Frisian, Old	Frisian, Western	Friulian	Fulah	Fulfulde, Adamawa	Fulfulde, Maasina	Fwâi	Gaelic (Scots)	Gagauz	Gallegan	Gallo	Ganda	Garifuna	Gascon	Geez	Georgian	Georgian, Old	German	German, dialects of	German, Middle High (ca.1050-1500)	German, Middle Low (ca.1100-1600)	German, Old High (ca.750-1050)	German, Pennsylvania	Geviya	Gilyak	Gitonga	Gothic	Gourmanchéma	Greek, Ancient (to 1453)	Greek, Modern (1453-)	Gros Ventre	Guadelupean and Martiniquan Creole French	Guaraní	Gude	Guianese Creole French	Gujarati	Gujarati, Old	Gun	Gunwinggu	Gurani, Old	Gwich´in	Haida	Haitian; Haitian Creole French	Halbi	Halkomelem	Hanga	Harsusi	Hausa	Havasupai-Walapai-Yavapai, dialects of	Hawaiian	Hebrew	Herero	Hidatsa	Hiligaynon	Hindi	Hindustani, Caribbean	Hittite	Hmong	Hopi	Huichol	Hunde	Hungarian	Iaai	Iban	Icelandic	Icelandic, Old	Igbo	Ijo Southeast, dialects of	Ilocano	Indonesian	Ingush	Inuktitut	Inuktitut, dialects of	Inupiaq	Iraqw	Irish	Irish, Middle (900-1200)	Irish, Old (to 900)	Italian	Italian, dialects of	Italian, Old	Itelmen	Ivatan	Izon	Jabutí	Jacalteco, Western	Jamaican Creole English	Japanese	Japanese, Old	Jarai	Javanese	Javanese, Caribbean	Jola-Fonyi	Judeo-Arabic	Judeo-Persian	Jula	Kaba	Kabardian	Kabardian-Cherkess	Kabiyé	Kabuverdianu	Kabyle	Kadiwéu	Kala Lagaw Ya	Kalaallisut	Kalenjin	Kalmyk; Oirat	Kamba	Kangri	Kanjobal, Eastern	Kanjobal, Western	Kannada	Karachay-Balkar	Kara-Kalpak	Karelian	Karen, S'gaw	Karok	Kasem	Kashmiri	Kashubian	Kawi	Kaytetye	Kazakh	Keres, Western	Khakas	Khakas, dialects of	Khanty	Khasi	Khmer	Khotanese	Kikuyu	Kilivila	Kiowa	Kirghiz	Kiribati	Kitja	Kituba	Klamath-Modoc	Klingon; Ingan-Hol	Koalib	Komi-Permyak	Komi-Zyrian	Kongo	Konkani	Konkani, Goanese	Koonzime	Korean	Koryak	Koyukon	Krahô	Krio	Kriol	Kumauni	Kumbainggar	Kumiai	Kumyk	Kuna, San Blas	Kurdish	Kurumba, Alu	Kutenai	Kuvi	Kven	Kwakiutl	Kxoe	Laari	Lacandon	Ladino	Lahu	Lak	Lakota	Lamba	Lamnso'	Lao	Lari	Latin	Latvian	Lele (Papua New Guinea)	Lesing-Gelimi	Letzeburgesch	Lezghian	Lillooet	Limousin	Lingala	Lisu	Lithuanian	Liv	Lombard, dialects of	Luba-Lulua	Luiseño	Lushootseed	Macanese	Macedonian	Machiguenga	Mahican	Maithili	Makuráp	Malaccan Creole Portugese	Malagasy	Malagasy, Masikoro	Malay	Malayalam	Malecite-Passamaquoddy	Mali	Malo	Maltese	Mambila, Cameroon	Manchu	Mandan	Mandingo	Mandinka	Mangarayi	Maninka, Konyanka	Maninkakan, Eastern	Maninkakan, Western	Mansi	Manx	Maori	Mapudungun	Marathi	Margu	Mari (Russia)	Mari, Western	Matengo	Maya, Chan Santa Cruz	Maya, Yucatán	Maya, Yucatan, dialects of	Mazatec, Huautla	Mbato	Mbuko	Mehri	Meitei	Melpa	Menominee	Merey	Meskwaki	Miao, Chuanqiandian Cluster	Michif	Micmac	Minoan	Miwok, Lake	Mixe, Tlahuitoltepec	Mixtec, Magdalena Peñasco	Mizo	Mofu-Gudur	Mohave	Mohawk	Moksha	Moldavian	Mon	Mongo	Mongo, dialects of	Mongolian, Classical	Mongolian, Halh	Mongolian, Peripheral	Montagnais	Moré; Mossi	Morisyen	Moro	Mukulu	Multiple languages	Mundang	Mundari	Nahuatl, Central Puebla	Nahuatl, Classical	Nahuatl, Coatepec	Nahuatl, Highland Puebla	Nahuatl, Temascaltepec	Nali	Nanai	Naskapi	Natchez	Navajo	Ndebele, North	Ndonga	Neapolitan	Nemi	Nenets	Nengone	Nepali	Newari	Nez Perce	Ngaanyatjarra	Ngaju	Ngalkbun	Ngambay	Ngambay, dialects of	Nganasan	Niger-Congo, other languages	Niuean	Nogai	Nootka	Norman	Norse, Old	North American Indian Languages, other	Norwegian	Norwegian, Bokmål	Norwegian, Nynorsk	Not Supplied	Nubian languages, other	Nubian, Old	Nuer	Nunggubuyu	Nyanga	Nyangumarta	Nyanja; Chichewa	Nyunga	Occitan (post 1500); Provençal	Ojibwa	Okanagan	Omaha-Ponca	Oneida	Oriya	Orokaiva	Oromo	Oromo, Borana-Arsi-Guji	Oroqen	Osage	Ossetian; Ossetic	Pahlavi	Paicî	Paiute, Northern	Palawano, Brooke's Point	Pali	Pampanga	Pangasinan	Panjabi	Papiamento	Pashayi, Northeast	Pashayi, Northwest	Pashayi, Southeast	Pashayi, Southwest	Pawnee	Persian, Old	Persian, Old (ca.600-400 B.C.)	Picard	Picard, dialects of	Pidgin, Nigerian	Pije	Pima Bajo	Pintupi-Luritja	Pitjantjatjara	Plautdietsch	Polish	Populca, Texistepec	Portugese, Old	Portuguese	Prakrit	Provençal, dialects of	Provençal, Old (to 1500)	Prussian	Pulaar	Pular	Pushto	Quechan	Quechua	Quechua, Ambo-Pasco	Quechua, Cusco	Quechua, North Bolivian	Quechua, South Bolivian	Quiche	Quiché, Central	Raeto-Romance	Raeto-Romance, dialects of	Rajasthani	Rarotongan	Réunion Creole French	ROM	Romani, Balkan	Romani, Baltic	Romani, Carpathian	Romani, Kalo Finnish	Romani, Sinte	Romani, Vlax	Romani, Vlax, dialects of	Romanian	Romanian, Macedo	Romanian, Old	Rundi	Russian	Russian, Old	Rwanda	Saami, Inari	Saami, Kildin	Saami, Lule	Saami, Northern	Saami, Skolt	Saami, Ter	Saint Lucian and Trinidadian Creole French	Salinan	Salish, Southern Puget Sound	Samo, Southern	Samoan	Sangil	Sango	Sanskrit	Santali	Sara	Saramaccan	Saraveca	Sardinian	Sarsi	Saxon, Old	Schwyzerdütsch	Scots	Scots, Middle (to 1700)	Sea Island Creole English	Selkup	Seneca	Senoufo, Cebaara	Seraiki	Serbian	Serbo-Croatian (to 1992)	Seselwa Creole French	Shan	Sharanahua	Shina	Shona	Shor	Shoshoni	Sicilian	Sindhi	Sinhala	Skagit	Slovak	Slovenian	Slovenian, dialects of	Sogdian	Somali	Songhai, Koyraboro Senni	Songhay, Humburi Senni	Songhay, Koyra Chiini	Soninke	Sorbian, Lower and Upper	Sotho, Southern	South American Indian Languages, other	Spanish	Spanish, dialects of	Spanish, Old	Squamish	Sranan	Sumerian	Sumo-Mayangna	Suruí	Swabian	Swahili	Swati	Swedish	Swedish, Old	Syriac	Tabassaran	Tagalog	Tahitian	Tajik	Tamajeq, Tayarat	Tamashek	Tamazight, Central Atlas	Tamil	Tamil, Old	Tanacross	Tanana, Lower	Tanana, Upper	Tangale	Tangut	Tarifit	Tat, Muslim	Tatar	Tausug	Teanu	Tektiteco	Telugu	Tembo	Tetum	Tewa	Thai	Thayore	Tibetan, central	Ticuna	Tigrinya	Timne	Tiwa, Northen	Tlingit	Toaripi	Tok Pisin	Tokelauan	Tongan (Tonga Islands)	Toraja-Sa'dan	Torres Strait Creole	Trió	Tswa	Tucuya	Tulu	Tuparí	Tupí	Turkana	Turkish	Turkish, Old	Turkish, Ottoman (1500-1928)	Turkmen	Tuvinian	Tzotzil	Ubykh	Udi, dialects of	Udihe	Udmurt	Ugaritic	Uighur	Uighur, dialects of	Ukrainian	Ukrainian, Old	Ulch	Unami	Urdu	Uzbek	Uzbek, Old	Venetian	Veps	Vietnamese	Vlaams	Vlaams, dialects of	Wallisian	Walloon	Walmajarri	Wangganguru	Wapishana	Warlpiri	Wayampi	Wayana	Wayuu	Welsh	Welsh, Middle	Wichita	Wintu	Wolof	Worora	Wyandot	Xârâcùù	Xhosa	Yakut	Yalarnnga	Yaminahua	Yana	Yankunytjatjara	Yanyuwa	Yaqui	Yiddish	Yine	Yoruba	Yuchi	Yukaghir, Northen	Yuki	Yupik, Central	Yupik, Siberian	Zapotec	Zarma	Zulgo-Gemzek	Zulu	Zuni
Bantu languages, other																																																																																																																																																																																																																																		3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
Barai																																																																																																																																																																																																																																													1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Bardi																																																																																																																																																																																				1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
Bargam																																																																																																																																																																																																																																																																			1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Basa (Cameroon)																																																																																																																																																																																																											3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
Bashkir																											4																																																																																																				4																																																					4						1											1																													3											2																										1																																																																																																																																																																																																						1							6																																																																																																																							473																																																									1																														14																													3													5					1				1																																								
Basketo																																																																																																																																																																																																																																													1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Basque																	2										9																		3																											3																									1						313			5												3																												5						17																		24										926					2												2						534			1												87						3		320											33	2																					5				1							4			1														122									2																																																																																							34																																																																																					7																																			8																																																1			15			1																														26																2																1														1											1377											29																																																3																																																														
Batuley																																																																																																																						2																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
Bauzi																																																																																																																																																																																				1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
Bavarian																																																																																																																																																																																				1																																																									1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Bavarian, dialects of																																																																																																																																																																																																											1																							1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
Belarusian																																					7																	7															1																				27																													1									2													1						17						1	1																											98						11										1	1			5			45																					9		59											4																						5											7			1						1								9									2										1																						1			8											4																								5																	13	10									18							1																																																								8					2							63																																			1																							1																									130			1							2																						1				1213	3																															4	3												9	7								2			14											7						8													4																																9										42					9				4																					1							8												
Bemba (Democratic Republic of Congo)																																																																																																																																																																																																											1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
Bemba (Zambia)																																																																																																																																																																																				1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
Bengali							2																				47																	9						1				2																																															1																	12																												3						3																		4										701			1														16						72																					1		72											20							5															1				75							2																	5									9																								7											1											4																																									3										2																5																		4												1																													12																																			4	1		2														33														5																	5			1																																	419																170																										1	1		1												16											8						1				6													6						7																			1			1										3				103	2				2												1																2												
Berta																																																																																																																																																																																				2																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
Bezhta																																																																																																																																																																																																																																																																			1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Bhele																																																																																																																																																																																																																																													3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Biali																																																																																																																																																																																																											13																																		1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Bikol																																																																																																																																																																																				1																																														1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
Bimoba																																																																																																																																																																																																																																													5																						4																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Binukid																																																																																																																																																																																				1																																																									3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Birifor, Southern																																																																																																																																																																																																																																													4																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Bislama																																																																																																																																																								1																												1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
Bissa																																																																																																																																																																																				2																							8																																		2																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Blaan, Koronadal																																																																																																																																																																																				1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
Blaan, Sarangani																																																																																																																																																																																				11																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
Blackfoot																																																																																																																																																																																				3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																														1																																																											
Bontoc, Central																																																																																																																																																																																				11																																																									2																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Bosnian																											76																																																																																																																	1						2						11																		1										80																	9						76																							16											1																																																		34																																																																																								1								1																																																																																																																								1																																																																																																																																		2											19											7																																																10																																																														
Bouyei																																																																																																																						3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
Brahui																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																1																																													
Braj																																																																																																																																																																																																																																																																							2																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
Breton																											2										1																												2							1																															11															3																												1						2																												58																							225													1		3								9											6	6																					5																									2			4									2																																																																																							7																																																																																																																																				1																																							2																																	4																																1																									8																																																																																													38																1												
Brussels																																																																																																																																																																																																											4																																																																																																																																																																																																																																																																																																																																																																																																																																																									1																																																																																																																									
Buamu																																																																																																																																																																																																											23																																		2																						5																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Budu																																																																																																																																																																																																																																													3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Buduma																																																																																																																																																																																																											3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
Bukiyip																																																																																																																																																																																																																																													1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Bulgarian		1					3										14										78										29		1															1										1					47			8									2								9														11															72					1																	16						289						81																		62					5					14502					1	40											41			46			2519		1	9																		15		2465		2									144	135																					13				19							208			6					2		1							439									106																																			5											2													18	1										1																	116	17									23							49									1						1																																									14					14							141																																	1		46	3																											4																				321			132														2								1							78	1			4108																26																102	63												73	13											440		1							1		101						1													1										15																			86	1												73				6	5				9																												7												
Buli																																																																																																																																																																																																																																													4																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Bulu																																																																																																																																																																																																											2																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
Burarra																																																																																																																																																																																				1																																																									2																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Buriat																																																																																																																																																																																																								1			1																																																																																																																																																																																																																																																																		4							1																																																																																																																							42																																																																																																																																																																																		
Burji																																																																																																																																																																																																																																													1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
Burmese																											1																																																																																									1		16																																		1																												226																							7																							3																																					2																								1									1																												2																																																																																																																															1						1																																																																																																																																		9																																			3																																																																																																																																															
Cakchiquel, Central																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																				1																																																																																																																									
Caló																																																																																																																																																																																																																																													1																																																																																																																																																																																																																																																																																																																																																																																																																							3																																																																																																																									
Carib																																																																																																																																																																																																																																													2																						1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Catalan																1	9										82				2	1					4								4																				117							15									2				3				4														3	1	3	28												26																						2						47						116																		101	1				1					6371						1				1							6			9			3242		1	12												192						1		1720		1									208	43																					48											21			2		1			2									974									57																																																																																							272										1							1																										1																																										30																																			53	2											2																1											1									41			221			8						1																				8				159																11																6	2												1	8											3616											121		4																									1		4																			8																	1					2												1																												
Catalan, Valencian																																																																	3																																						27		1																																																																											23																							8			1												4								8											1																																	1																	2																																																																																																5																																																																																					2																																																																																																																																																																																143																																																																																																																									
Cayuga																																																																																																																																																																																																																																																																																																																																																																																																																																																																						2																																																																																																																																																																																																																																																																																																																							
Cebuano																																																																																																																																																																																				7																																														1											2																						1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Cerma																																																																																																																																																																																				1																							16																																		4																						3																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
Chayahuita																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																				1																																																																																																																									
Chechen																																																																																																																																																																																																																																		2											1																																																																																																																																																																																																																																																																																																																																																														54																																																																																																																																	1																																																	
Cherokee																																																																																																																																																																																				1																																																									1																						1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
